iter	MultiClass
4347	0.4204340668
4348	0.4204140204
4349	0.4203866426
4350	0.4203353048
4351	0.4202902312
4352	0.4202618488
4353	0.4202279421
4354	0.4202027028
4355	0.420193838
4356	0.4201752366
4357	0.4201331977
4358	0.4201221709
4359	0.4200560097
4360	0.4200330098
4361	0.4200185387
4362	0.4199549723
4363	0.4199306843
4364	0.4199247351
4365	0.4199045902
4366	0.4198910147
4367	0.4198175519
4368	0.419778986
4369	0.4197642034
4370	0.4197175049
4371	0.4196962934
4372	0.4196852008
4373	0.4196480894
4374	0.4196212203
4375	0.4196022556
4376	0.4195843081
4377	0.4195618087
4378	0.419529004
4379	0.4195024563
4380	0.4194844644
4381	0.4194668759
4382	0.4194434485
4383	0.419426432
4384	0.4194047979
4385	0.4193924462
4386	0.4193691185
4387	0.4193578632
4388	0.4193157648
4389	0.4192856725
4390	0.4192425328
4391	0.4192205027
4392	0.4191942079
4393	0.4191238243
4394	0.4190799248
4395	0.419056781
4396	0.4190219406
4397	0.4190037678
4398	0.4189753617
4399	0.4189384143
4400	0.4189038694
4401	0.4188938624
4402	0.4188655306
4403	0.4188337861
4404	0.4187960814
4405	0.4187689944
4406	0.4187492775
4407	0.418721448
4408	0.4186876296
4409	0.4186685821
4410	0.4186270082
4411	0.4186106739
4412	0.4186011802
4413	0.4185763403
4414	0.4185581755
4415	0.4185282815
4416	0.4185033072
4417	0.4184856639
4418	0.4184550262
4419	0.418394605
4420	0.4183710369
4421	0.4183287466
4422	0.418323371
4423	0.4183181576
4424	0.4183139803
4425	0.418299717
4426	0.4182904902
4427	0.4182702486
4428	0.4182454928
4429	0.4182044531
4430	0.4181651293
4431	0.4181463286
4432	0.4181188105
4433	0.4181060449
4434	0.4180853953
4435	0.4180419132
4436	0.4180074676
4437	0.4179754064
4438	0.4179589408
4439	0.4179356092
4440	0.4179159527
4441	0.4179077147
4442	0.4178608668
4443	0.41784583
4444	0.4178253167
4445	0.4178127997
4446	0.4177917124
4447	0.4177556395
4448	0.4177469872
4449	0.4177216097
4450	0.4176941888
4451	0.417671064
4452	0.4176476917
4453	0.4176334304
4454	0.4176082336
4455	0.4175767786
4456	0.4175527367
4457	0.4175283831
4458	0.4174892268
4459	0.4174608226
4460	0.4174300098
4461	0.417398944
4462	0.4173667433
4463	0.417322151
4464	0.417282815
4465	0.4172499409
4466	0.4172253115
4467	0.4172046843
4468	0.4171866178
4469	0.4171757708
4470	0.4171466483
4471	0.4170895684
4472	0.4170326369
4473	0.4169660687
4474	0.4169544908
4475	0.4169383463
4476	0.4168969104
4477	0.4168795671
4478	0.4168667055
4479	0.4168486499
4480	0.4168208388
4481	0.4168134435
4482	0.4168007307
4483	0.4167672325
4484	0.4167573608
4485	0.4167268353
4486	0.4167041722
4487	0.4166737474
4488	0.4166602936
4489	0.4166434112
4490	0.4166051871
4491	0.4165807949
4492	0.4165638694
4493	0.416533931
4494	0.4164858811
4495	0.4164596293
4496	0.41645577
4497	0.4164026272
4498	0.4163937739
4499	0.4163445236
4500	0.4163282984
4501	0.4163109844
4502	0.4162898379
4503	0.4162675297
4504	0.4162409954
4505	0.416223868
4506	0.4162087766
4507	0.4161684728
4508	0.4161272552
4509	0.4160937945
4510	0.4160708261
4511	0.4160476855
4512	0.4160325705
4513	0.4159941816
4514	0.415976142
4515	0.4159395687
4516	0.4159141078
4517	0.4158904771
4518	0.4158507068
4519	0.4158295267
4520	0.4158074537
4521	0.4157677066
4522	0.4157608026
4523	0.4157298081
4524	0.4157205099
4525	0.4157097268
4526	0.4156873019
4527	0.4156665904
4528	0.4156377094
4529	0.4156185787
4530	0.4156080345
4531	0.4155658356
4532	0.4155459619
4533	0.415524668
4534	0.4155049173
4535	0.4154706467
4536	0.4154426461
4537	0.4154246664
4538	0.4153882624
4539	0.4153658073
4540	0.4153421607
4541	0.4153213852
4542	0.4152583129
4543	0.4152200241
4544	0.4152044008
4545	0.4151938734
4546	0.4151594505
4547	0.4151258099
4548	0.4151165992
4549	0.4150857236
4550	0.4150647521
4551	0.4150519048
4552	0.4150451273
4553	0.4150151253
4554	0.4149798
4555	0.4149508584
4556	0.4149353939
4557	0.4149242682
4558	0.4148879737
4559	0.4148547884
4560	0.4148286669
4561	0.4148141606
4562	0.4147986511
4563	0.4147874697
4564	0.4147755683
4565	0.4147399451
4566	0.4146975604
4567	0.4146642317
4568	0.4146405751
4569	0.4146207385
4570	0.4146061214
4571	0.4145561322
4572	0.4145434042
4573	0.4145390365
4574	0.4145027944
4575	0.4144913302
4576	0.4144720554
4577	0.4144666921
4578	0.4144273448
4579	0.4144097743
4580	0.4143590682
4581	0.414338208
4582	0.4142907368
4583	0.414266229
4584	0.4142509665
4585	0.4142113227
4586	0.41417538
4587	0.4141581084
4588	0.4141369381
4589	0.4141198219
4590	0.4140785465
4591	0.4140428916
4592	0.4140020456
4593	0.4139680072
4594	0.4139249165
4595	0.4139169719
4596	0.4139119864
4597	0.4138878342
4598	0.4138676368
4599	0.4138528731
4600	0.4138328227
4601	0.4138166943
4602	0.4137598363
4603	0.4137334462
4604	0.4137169825
4605	0.4136774834
4606	0.4136390766
4607	0.4136153603
4608	0.4135888953
4609	0.4135533166
4610	0.4135441138
4611	0.4135261033
4612	0.4134998899
4613	0.4134511961
4614	0.4134247441
4615	0.4134008846
4616	0.4133840287
4617	0.413360519
4618	0.4133275743
4619	0.4132993885
4620	0.4132624855
4621	0.4132518467
4622	0.4132173536
4623	0.4131797065
4624	0.413163248
4625	0.4131418646
4626	0.4131121044
4627	0.4130777734
4628	0.4130474549
4629	0.4130130287
4630	0.4129726755
4631	0.4129425622
4632	0.4128996876
4633	0.4128536196
4634	0.4128312554
4635	0.4127741881
4636	0.4127584575
4637	0.4127458772
4638	0.4127077079
4639	0.4126800929
4640	0.4126547379
4641	0.4126498611
4642	0.4126098138
4643	0.4125515121
4644	0.4125070649
4645	0.4124766017
4646	0.4124578387
4647	0.4124521686
4648	0.4124039179
4649	0.4123847139
4650	0.4123361772
4651	0.4122848654
4652	0.4122688443
4653	0.4122352937
4654	0.4122148789
4655	0.4121548195
4656	0.4121423618
4657	0.4121141649
4658	0.4120900148
4659	0.412050821
4660	0.4120400774
4661	0.4119995015
4662	0.411933443
4663	0.4118843568
4664	0.4118570673
4665	0.4118248623
4666	0.4118090403
4667	0.4117640931
4668	0.4117186328
4669	0.4116889185
4670	0.4116382956
4671	0.4116081216
4672	0.4116003006
4673	0.4115953545
4674	0.4115551506
4675	0.4115419952
4676	0.4115192222
4677	0.4114855809
4678	0.4114722326
4679	0.4114481318
4680	0.4114276735
4681	0.4113958364
4682	0.4113697906
4683	0.4113525379
4684	0.4113211032
4685	0.4112777231
4686	0.4112488253
4687	0.4112257413
4688	0.4112039701
4689	0.4111689801
4690	0.4111262183
4691	0.4110925429
4692	0.4110798947
4693	0.4110671444
4694	0.4110441899
4695	0.4110255636
4696	0.4109876124
4697	0.4109629904
4698	0.4109286112
4699	0.4108897879
4700	0.4108658247
4701	0.4108392156
4702	0.4108223618
4703	0.4108009496
4704	0.4107688539
4705	0.4107423941
4706	0.4106830942
4707	0.4106377813
4708	0.4106031805
4709	0.4105932998
4710	0.4105624376
4711	0.4105232002
4712	0.4105087281
4713	0.4104724743
4714	0.4104463213
4715	0.4104354296
4716	0.4104156278
4717	0.410397477
4718	0.4103740566
4719	0.4103714866
4720	0.410340379
4721	0.4103242524
4722	0.4102953351
4723	0.4102437899
4724	0.4102302516
4725	0.4101780565
4726	0.4101726731
4727	0.4101491524
4728	0.4101394059
4729	0.4101301327
4730	0.4100819531
4731	0.4100617507
4732	0.4100314007
4733	0.4099838492
4734	0.4099533391
4735	0.4099386884
4736	0.4098943521
4737	0.409876708
4738	0.4098667393
4739	0.4098342312
4740	0.4098096311
4741	0.4097793146
4742	0.4097598206
4743	0.4097301571
4744	0.4097177468
4745	0.4096877502
4746	0.4096326022
4747	0.4095981693
4748	0.4095609917
4749	0.4095253944
4750	0.4095016603
4751	0.4094869916
4752	0.409432432
4753	0.4094188114
4754	0.4094037886
4755	0.4093854597
4756	0.4093500675
4757	0.4093197247
4758	0.4092887234
4759	0.4092691893
4760	0.4092428893
4761	0.4092210852
4762	0.4092120831
4763	0.4091916613
4764	0.409143627
4765	0.4091297972
4766	0.4090922778
4767	0.409058119
4768	0.4090168385
4769	0.409001151
4770	0.4089782729
4771	0.4089531617
4772	0.4089298062
4773	0.4088979892
4774	0.4088839204
4775	0.4088753403
4776	0.4088586507
4777	0.408845481
4778	0.408826855
4779	0.4088010133
4780	0.4087874846
4781	0.4087543129
4782	0.4087099646
4783	0.4086817035
4784	0.408659644
4785	0.4086260712
4786	0.4086072004
4787	0.4086035955
4788	0.4085910008
4789	0.4085399008
4790	0.4085213439
4791	0.4084895045
4792	0.4084751481
4793	0.4084576523
4794	0.4084269732
4795	0.4084109075
4796	0.4083778974
4797	0.4083498636
4798	0.4083264178
4799	0.4083015141
4800	0.4082771099
4801	0.4082496639
