iter	Passed	Remaining
4290	484246	2901304
4291	484381	2901322
4292	484479	2901122
4293	484609	2901113
4294	484717	2900972
4295	484860	2901034
4296	485058	2901434
4297	485157	2901236
4298	485301	2901308
4299	485415	2901207
4300	485548	2901209
4301	485649	2901029
4302	485784	2901048
4303	485909	2901005
4304	486079	2901236
4305	486193	2901125
4306	486345	2901247
4307	486479	2901261
4308	486577	2901058
4309	486711	2901069
4310	486810	2900875
4311	486938	2900852
4312	487041	2900681
4313	487178	2900709
4314	487278	2900522
4315	487411	2900529
4316	487510	2900333
4317	487624	2900226
4318	487720	2900009
4319	487850	2899999
4320	487991	2900056
4321	488100	2899919
4322	488232	2899915
4323	488340	2899774
4324	488480	2899824
4325	488584	2899657
4326	488715	2899652
4327	488827	2899532
4328	488964	2899565
4329	489056	2899323
4330	489183	2899295
4331	489280	2899085
4332	489409	2899069
4333	489530	2899002
4334	489652	2898943
4335	489754	2898768
4336	489881	2898741
4337	489987	2898586
4338	490117	2898570
4339	490239	2898514
4340	490362	2898458
4341	490489	2898431
4342	490596	2898279
4343	490686	2898033
4344	490822	2898052
4345	490923	2897872
4346	491050	2897839
4347	491165	2897741
4348	491259	2897518
4349	491396	2897544
4350	491500	2897379
4351	491622	2897318
4352	491721	2897123
4353	491848	2897093
4354	491958	2896961
4355	492102	2897035
4356	492205	2896859
4357	492358	2896984
4358	492455	2896778
4359	492587	2896777
4360	492689	2896601
4361	492824	2896616
4362	492973	2896713
4363	493114	2896765
4364	493253	2896806
4365	493444	2897151
4366	493552	2897006
4367	493711	2897163
4368	493883	2897398
4369	494013	2897381
4370	494177	2897568
4371	494317	2897616
4372	494433	2897518
4373	494531	2897315
4374	494682	2897426
4375	494785	2897256
4376	494911	2897216
4377	495007	2897003
4378	495143	2897027
4379	495251	2896882
4380	495416	2897075
4381	495527	2896946
4382	495665	2896979
4383	495798	2896985
4384	495939	2897034
4385	496033	2896807
4386	496159	2896772
4387	496305	2896847
4388	496409	2896684
4389	496530	2896615
4390	496631	2896431
4391	496781	2896536
4392	496903	2896475
4393	497025	2896409
4394	497157	2896409
4395	497253	2896194
4396	497379	2896155
4397	497530	2896263
4398	497652	2896206
4399	497766	2896097
4400	497904	2896128
4401	498025	2896057
4402	498138	2895947
4403	498262	2895895
4404	498366	2895728
4405	498556	2896064
4406	498692	2896080
4407	498869	2896338
4408	499004	2896353
4409	499169	2896541
4410	499274	2896377
4411	499414	2896422
4412	499521	2896275
4413	499652	2896263
4414	499766	2896155
4415	499869	2895984
4416	500022	2896101
4417	500121	2895906
4418	500248	2895869
4419	500394	2895950
4420	500486	2895711
4421	500627	2895758
4422	500720	2895530
4423	500864	2895593
4424	500960	2895379
4425	501088	2895351
4426	501181	2895123
4427	501320	2895160
4428	501418	2894960
4429	501554	2894978
4430	501679	2894933
4431	501776	2894727
4432	501926	2894823
4433	502020	2894599
4434	502139	2894522
4435	502238	2894325
4436	502377	2894360
4437	502504	2894326
4438	502607	2894156
4439	502766	2894303
4440	502912	2894381
4441	503021	2894239
4442	503176	2894366
4443	503291	2894265
4444	503427	2894285
4445	503541	2894172
4446	503696	2894301
4447	503819	2894244
4448	503920	2894059
4449	504053	2894061
4450	504199	2894134
4451	504304	2893975
4452	504493	2894297
4453	504687	2894642
4454	504809	2894583
4455	505038	2895129
4456	505149	2895005
4457	505283	2895007
4458	505423	2895047
4459	505543	2894972
4460	505650	2894822
4461	505773	2894765
4462	505897	2894712
4463	506000	2894543
4464	506144	2894602
4465	506246	2894426
4466	506387	2894467
4467	506510	2894410
4468	506606	2894198
4469	506739	2894197
4470	506838	2893999
4471	506973	2894008
4472	507074	2893827
4473	507203	2893802
4474	507308	2893643
4475	507440	2893632
4476	507534	2893410
4477	507687	2893523
4478	507805	2893438
4479	507897	2893200
4480	508030	2893199
4481	508125	2892983
4482	508264	2893015
4483	508366	2892837
4484	508488	2892771
4485	508591	2892598
4486	508724	2892598
4487	508821	2892390
4488	508946	2892345
4489	509059	2892231
4490	509210	2892331
4491	509334	2892277
4492	509433	2892083
4493	509564	2892069
4494	509751	2892370
4495	509912	2892529
4496	510025	2892410
4497	510213	2892724
4498	510336	2892661
4499	510472	2892677
4500	510593	2892608
4501	510693	2892418
4502	510832	2892451
4503	510934	2892273
4504	511060	2892229
4505	511160	2892038
4506	511299	2892068
4507	511399	2891879
4508	511539	2891919
4509	511646	2891768
4510	511743	2891562
4511	511895	2891664
4512	511994	2891469
4513	512153	2891614
4514	512256	2891441
4515	512415	2891587
4516	512548	2891580
4517	512662	2891471
4518	512799	2891491
4519	512906	2891339
4520	513066	2891488
4521	513230	2891657
4522	513437	2892074
4523	513558	2892000
4524	513764	2892411
4525	513903	2892436
4526	514067	2892606
4527	514177	2892476
4528	514309	2892465
4529	514419	2892333
4530	514549	2892310
4531	514658	2892170
4532	514790	2892162
4533	514885	2891945
4534	515014	2891918
4535	515115	2891730
4536	515263	2891812
4537	515362	2891615
4538	515493	2891599
4539	515589	2891391
4540	515715	2891345
4541	515810	2891128
4542	515940	2891107
4543	516041	2890924
4544	516162	2890852
4545	516260	2890649
4546	516399	2890679
4547	516502	2890505
4548	516631	2890478
4549	516729	2890276
4550	516858	2890249
4551	516974	2890151
4552	517116	2890197
4553	517215	2890002
4554	517366	2890096
4555	517482	2889999
4556	517625	2890049
4557	517737	2889922
4558	517858	2889852
4559	517955	2889644
4560	518085	2889624
4561	518202	2889532
4562	518303	2889343
4563	518434	2889331
4564	518534	2889140
4565	518661	2889100
4566	518762	2888915
4567	518893	2888902
4568	518993	2888712
4569	519115	2888643
4570	519214	2888452
4571	519346	2888440
4572	519477	2888423
4573	519562	2888147
4574	519694	2888140
4575	519816	2888072
4576	519913	2887865
4577	520038	2887815
4578	520141	2887642
4579	520263	2887573
4580	520379	2887475
4581	520511	2887464
4582	520611	2887276
4583	520737	2887232
4584	520832	2887014
4585	520963	2886996
4586	521065	2886817
4587	521193	2886787
4588	521289	2886575
4589	521410	2886499
4590	521512	2886324
4591	521634	2886256
4592	521733	2886060
4593	521872	2886090
4594	521973	2885907
4595	522100	2885863
4596	522197	2885660
4597	522323	2885616
4598	522417	2885396
4599	522538	2885322
4600	522634	2885109
4601	522758	2885055
4602	522859	2884873
4603	522982	2884812
4604	523074	2884578
4605	523205	2884561
4606	523303	2884361
4607	523428	2884306
4608	523531	2884139
4609	523661	2884113
4610	523769	2883967
4611	523859	2883727
4612	523981	2883657
4613	524064	2883378
4614	524186	2883308
4615	524277	2883069
4616	524395	2882981
4617	524501	2882826
4618	524598	2882622
4619	524721	2882558
4620	524848	2882519
4621	524949	2882336
4622	525074	2882290
4623	525188	2882178
4624	525281	2881950
4625	525405	2881895
4626	525524	2881809
4627	525622	2881609
4628	525750	2881578
4629	525864	2881466
4630	525967	2881292
4631	526087	2881212
4632	526184	2881010
4633	526311	2880972
4634	526408	2880768
4635	526547	2880793
4636	526655	2880645
4637	526782	2880605
4638	526882	2880419
4639	527012	2880393
4640	527108	2880188
4641	527233	2880135
4642	527333	2879945
4643	527461	2879911
4644	527550	2879662
4645	527670	2879586
4646	527792	2879517
4647	527891	2879327
4648	528012	2879251
4649	528126	2879142
4650	528251	2879088
4651	528355	2878925
4652	528506	2879016
4653	528612	2878857
4654	528732	2878779
4655	528846	2878668
4656	528951	2878510
4657	529097	2878572
4658	529200	2878402
4659	529326	2878356
4660	529432	2878197
4661	529564	2878188
4662	529667	2878017
4663	529800	2878009
4664	529903	2877836
4665	530038	2877839
4666	530129	2877602
4667	530261	2877590
4668	530359	2877392
4669	530485	2877343
4670	530587	2877168
4671	530708	2877094
4672	530806	2876894
4673	530929	2876831
4674	531020	2876596
4675	531142	2876528
4676	531240	2876333
4677	531373	2876320
4678	531469	2876115
4679	531610	2876151
4680	531740	2876124
4681	531843	2875955
4682	531970	2875913
4683	532065	2875698
4684	532205	2875725
4685	532298	2875502
4686	532419	2875428
4687	532519	2875242
4688	532643	2875186
4689	532764	2875112
4690	532885	2875036
4691	533003	2874949
4692	533095	2874715
4693	533215	2874639
4694	533314	2874447
4695	533437	2874383
4696	533551	2874269
4697	533678	2874229
4698	533801	2874165
4699	533911	2874033
4700	534026	2873928
4701	534155	2873895
4702	534262	2873745
4703	534357	2873536
4704	534485	2873500
4705	534588	2873327
4706	534716	2873289
4707	534807	2873058
4708	534929	2872986
4709	535044	2872880
4710	535156	2872759
4711	535314	2872886
4712	535413	2872693
4713	535544	2872673
4714	535645	2872493
4715	535775	2872463
4716	535876	2872284
4717	536015	2872305
4718	536128	2872190
4719	536227	2871999
4720	536343	2871894
4721	536448	2871739
4722	536574	2871690
4723	536674	2871505
4724	536795	2871429
4725	536911	2871331
4726	537054	2871371
4727	537157	2871200
4728	537294	2871213
4729	537392	2871018
4730	537514	2870945
4731	537615	2870767
4732	537792	2870992
4733	537931	2871014
4734	538057	2870966
4735	538183	2870918
4736	538286	2870746
4737	538418	2870731
4738	538539	2870656
4739	538640	2870476
4740	538776	2870483
4741	538914	2870497
4742	539012	2870303
4743	539165	2870394
4744	539346	2870643
4745	539473	2870600
4746	539629	2870711
4747	539832	2871069
4748	539952	2870990
4749	540058	2870836
4750	540205	2870903
4751	540338	2870888
4752	540483	2870940
4753	540636	2871035
4754	540740	2870869
4755	540900	2871005
4756	541012	2870878
4757	541155	2870919
4758	541264	2870785
4759	541461	2871111
4760	541583	2871038
4761	541736	2871136
4762	541847	2871008
4763	542013	2871171
4764	542133	2871091
4765	542257	2871027
4766	542379	2870957
4767	542511	2870941
4768	542613	2870766
4769	542760	2870825
4770	542856	2870618
4771	543016	2870751
4772	543113	2870549
4773	543277	2870700
4774	543381	2870536
4775	543515	2870525
4776	543647	2870506
4777	543825	2870732
4778	543943	2870641
4779	544143	2870981
4780	544247	2870818
4781	544402	2870922
4782	544551	2870993
4783	544712	2871127
4784	544920	2871509
4785	545043	2871441
4786	545195	2871529
4787	545292	2871329
4788	545448	2871434
4789	545582	2871428
4790	545690	2871282
4791	545827	2871289
4792	545983	2871398
4793	546145	2871533
4794	546323	2871759
4795	546445	2871688
4796	546691	2872266
4797	546830	2872282
4798	546933	2872110
4799	547067	2872104
4800	547166	2871909
4801	547300	2871901
